,Prod_ID,titles,keys,values,cluster_num
16,ID_5059,Replacement Notebook Battery for HP Pavilion g4-1015tu 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
17,ID_5039,Replacement Notebook Battery for Toshiba Satellite M70-196 14.4 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
18,ID_18524,Replacement Notebook Battery for Compaq Presario CQ42-262VX 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
19,ID_9907,Replacement Notebook Battery for HP Pavilion g4-1006tx 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
20,ID_18666,Replacement Notebook Battery for Compaq Presario CQ56-200EI 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
21,ID_160,Replacement for Dell PDA Battery (3.7 V 4 Wh Silver 1100 mAh 1 cell Li-ion),"['cell_material', 'color', 'no_of_cell']","['Li-ion', 'Silver', '1']",a1
22,ID_11707,Replacement Notebook Battery for Acer Aspire 5650 Series 11.1 Volt Li-ion Advanced Pro Series Laptop Battery,"['availability', 'color']","['In-Stock', 'Black']",a1
23,ID_3567,Replacement Notebook Battery for Toshiba Satellite C50-B-022 14.4 Volt Li-ion Advanced Pro Series Laptop Battery,"['color', 'availability']","['Black', 'In-Stock']",a1
24,ID_3136,Replacement for FUJITSU Laptop Battery (10.8 V 48 Wh Black 4400 mAh 6 cell Li-ion),"['cell_material', 'rate', 'color', 'no_of_cell']","['Li-ion', '48 Wh', 'Black', '6']",a1
25,ID_3091,Replacement for Dell Laptop Battery (11.1 V 44 Wh Metallic Grey 4000 mAh 8 cell Li-ion),"['cell_material', 'no_of_cell']","['Li-ion', '8']",a1
26,ID_14241,Replacement Notebook Battery for Toshiba Satellite A205-S7458 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
27,ID_18165,Replacement Notebook Battery for Toshiba Satellite A135-S2286 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
28,ID_8562,Replacement Notebook Battery for Toshiba Satellite P775D 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
29,ID_8002,Replacement Notebook Battery for Toshiba Satellite C650-1CQ 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
30,ID_12597,Replacement Notebook Battery for HP Pavilion dv6-6149nr 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
31,ID_8310,Replacement Notebook Battery for Asus UL80V 14.4 Volt Li-ion Advanced Pro Series Laptop Battery,"['availability', 'color']","['In-Stock', 'Black']",a1
32,ID_6701,Replacement for FUJITSU Laptop Battery (10.8 V 48 Wh Metallic Grey 4400 mAh 6 cell Li-ion),"['cell_material', 'rate', 'no_of_cell']","['Li-ion', '48 Wh', '6']",a1
33,ID_16075,Replacement Notebook Battery for IBM ThinkPad T60 6374 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
34,ID_5467,Replacement Notebook Battery for HP Pavilion 14-ab038tx 14.8 Volt Li-ion Advanced Pro Series Laptop Battery,"['availability', 'color']","['In-Stock', 'Black']",a1
35,ID_12374,TOSHIBA Laptop External Battery (97 / 97 Wh Light Blue 27000 / 27000 mAh Li-ion 12-24 V),"['cell_material', 'rate', 'color', 'voltage']","['Li-ion', '97 / 97 Wh', 'Light Blue', '12-24 V']",a1
36,ID_2886,Replacement Notebook Battery for Acer Aspire 7552G-P366G64Mn 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
37,ID_8638,Replacement Notebook Battery for Compaq Presario CQ56-108SL 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
38,ID_18302,Replacement Notebook Battery for HP G42-370TU 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
39,ID_10396,Replacement Notebook Battery for Compaq Presario CQ61-405ET 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],['Black'],a1
40,ID_4984,Replacement Notebook Battery for Acer Aspire 5739G 11.1 Volt Li-ion Advanced Pro Series Laptop Battery,"['availability', 'color']","['In-Stock', 'Black']",a1
41,ID_3622,#8-32 x 2 in. Phillips Oval-Head Machine Screws (4-Pack),"['finish', 'finish_family', 'measurementtype', 'package_quantity', 'screw_length', 'size', 'drive_size', 'self_tapping', 'primary_use', 'head_type', 'fastenerconnector_material', 'indooroutdoor', 'coated', 'thread_type', 'self_drilling', 'thread_type', 'fastener_plating']","['Stainless', 'Metallic', 'SAE', '4', '2 in', '#8', 'Phillips', 'No', 'General', 'Oval', 'Stainless Steel', 'Indoor/Outdoor', 'N', 'Coarse', 'No', 'Machine Screw', 'Stainless Steel']",a2
42,ID_1282,#8 x 1-1/2 in. Philips Pan-Head Sheet Metal Screws (2-Pack),"['primary_use', 'thread_type', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'screw_length', 'self_tapping', 'self_drilling', 'coated', 'head_type', 'drive_size', 'finish_family', 'thread_type', 'package_quantity', 'fastener_plating']","['General', 'Standard', 'Stainless', 'Stainless Steel', '#8', 'Indoor/Outdoor', 'SAE', '1-1/2 in', 'No', 'No', 'N', 'Pan', 'Phillips', 'Metallic', 'Sheet Metal Screw', '2', 'Stainless Steel']",a2
43,ID_5363,M3-0.5 x 12 mm. Phillips Pan-Head Machine Screws (2-Pack),"['package_quantity', 'drive_size', 'thread_type', 'head_type']","['2', 'Phillips', 'Specialty Fastener', 'Pan']",a2
44,ID_10726,#10-32 x 1 in. Phillips-Slotted Round-Head Machine Screws (6-Pack),"['finish', 'thread_type', 'finish_family', 'measurementtype', 'package_quantity', 'screw_length', 'size', 'drive_size', 'self_tapping', 'primary_use', 'head_type', 'fastenerconnector_material', 'indooroutdoor', 'coated', 'thread_type', 'self_drilling', 'thread_type', 'fastener_plating']","['Zinc', 'Round', 'Metallic', 'SAE', '6', '1 in', '#10', 'Phillips-Slotted', 'No', 'General', 'Round', 'Steel', 'Indoor/Outdoor', 'N', 'Fine', 'No', 'Machine Screw', 'Zinc']",a2
45,ID_16893,#12 x 2 in. Stainless-Steel Oval-Head Phillips Sheet Metal screw (2-Pack),"['primary_use', 'thread_type', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'screw_length', 'self_tapping', 'self_drilling', 'coated', 'head_type', 'drive_size', 'finish_family', 'thread_type', 'package_quantity', 'fastener_plating']","['General', 'Standard', 'Stainless', 'Stainless Steel', '#12', 'Indoor/Outdoor', 'SAE', '2 in', 'Yes', 'No', 'N', 'Oval', 'Phillips', 'Metallic', 'Sheet Metal Screw', '2', 'Stainless Steel']",a2
46,ID_8318,#2 Beige Flat-Head Phillips Screw Cover (3-Pieces),"['finish', 'color', 'thread_type', 'package_quantity']","['Beige', 'Beige / Cream', 'Flat', '3']",a2
47,ID_6396,3/8 in. x 6 in. Stainless Steel Hex-Head Lag Screw (50-Piece per Box),"['finish', 'thread_type', 'finish_family', 'measurementtype', 'package_quantity', 'size', 'drive_size', 'self_tapping', 'primary_use', 'head_type', 'fastenerconnector_material', 'indooroutdoor', 'coated', 'thread_type', 'self_drilling', 'thread_type', 'fastener_plating']","['Stainless Steel', 'Hex', 'Metallic', 'SAE', '50', '3/8 in', 'External Hex', 'Yes', 'Wood Applications', 'Hex', 'Stainless Steel', 'Indoor/Outdoor', 'N', 'Standard', 'No', 'Lag Screw', 'Stainless Steel']",a2
48,ID_4125,M8-1.2 x 60 mm. Phillips Pan-Head Machine Screws (2-Pack),"['package_quantity', 'size', 'drive_size', 'thread_type', 'head_type']","['2', 'M8', 'Phillips', 'Specialty Fastener', 'Pan']",a2
49,ID_4885,#12 x 3 in. Zinc-Plated Steel Pan-Head Phillips Sheet Metal Screws (2-Pack),"['primary_use', 'thread_type', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'self_tapping', 'self_drilling', 'coated', 'head_type', 'drive_size', 'finish_family', 'thread_type', 'package_quantity', 'fastener_plating']","['General', 'Standard', 'Zinc', 'Steel', '#12', 'Indoor/Outdoor', 'SAE', 'Yes', 'No', 'N', 'Pan', 'Phillips', 'Metallic', 'Sheet Metal Screw', '2', 'Zinc']",a2
50,ID_2315,M5-0.8 x 6 mm. Phillips-Square Flat-Head Machine Screws (3-Pack),"['package_quantity', 'drive_size', 'thread_type', 'head_type']","['3', 'Phillips-Square', 'Specialty Fastener', 'Flat']",a2
51,ID_12729,#9 2-1/2 in. Phillips-Square Flat-Head Wood Deck Screws (1 lb.-Pack),"['self_tapping', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'coated', 'screw_length', 'thread_type', 'thread_type', 'head_type', 'thread_type', 'drive_size', 'self_drilling', 'fastener_plating']","['Yes', 'Steel', '#9', 'Indoor/Outdoor', 'SAE', 'Y', '2-1/2 in', 'Wood Deck Screw', 'Flat', 'Flat', 'Coarse', 'Phillips-Square', 'Yes', 'Zinc & Yellow']",a2
52,ID_3387,#10-32 x 1/2 in. Stainless Steel Hex Drive Button-Head Socket Cap Screws (2-Piece),"['primary_use', 'thread_type', 'self_tapping', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'screw_length', 'thread_type', 'coated', 'head_type', 'drive_size', 'finish_family', 'self_drilling', 'package_quantity', 'fastener_plating']","['General', 'Fine', 'No', 'Stainless Steel', 'Stainless Steel', '#10', 'Indoor/Outdoor', 'USS', '1/2 in', 'Specialty Fastener', 'N', 'Button', 'Hex', 'Stainless Steel', 'No', '2', 'Stainless Steel']",a2
53,ID_751,#10-20 x 1-1/8 in. Internal Hex Flat-Head Cap Screws (2-Pack),"['drive_size', 'package_quantity', 'thread_type', 'head_type']","['Internal Hex', '2', 'Specialty Fastener', 'Flat']",a2
54,ID_10143,#8 5/8 in. Phillips Stainless Steel Oval-Head Drive Sheet Metal Screw (5-Pack),"['primary_use', 'thread_type', 'self_tapping', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'screw_length', 'thread_type', 'coated', 'head_type', 'drive_size', 'finish_family', 'self_drilling', 'package_quantity', 'fastener_plating']","['General', 'Standard', 'No', 'Stainless', 'Stainless Steel', '#8', 'Indoor/Outdoor', 'SAE', '5/8 in', 'Sheet Metal Screw', 'N', 'Oval', 'Phillips', 'Metallic', 'No', '5', 'Stainless Steel']",a2
55,ID_12276,#10 x 2 in. Phillips Flat-Head Sheet Metal Screws (2 per Pack),"['primary_use', 'thread_type', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'screw_length', 'self_tapping', 'self_drilling', 'coated', 'head_type', 'drive_size', 'finish_family', 'thread_type', 'package_quantity', 'fastener_plating']","['General', 'Standard', 'Zinc', 'Steel', '#10', 'Indoor/Outdoor', 'SAE', '2 in', 'Yes', 'No', 'N', 'Flat', 'Phillips', 'Metallic', 'Sheet Metal Screw', '2', 'Zinc']",a2
56,ID_11420,#7 1-1/4 in. Phillips-Square Flat-Head Wood Screws (75-Pack),"['thread_type', 'measurementtype', 'package_quantity', 'screw_length', 'drive_size', 'self_tapping', 'head_type', 'fastenerconnector_material', 'indooroutdoor', 'coated', 'thread_type', 'self_drilling', 'thread_type', 'fastener_plating']","['Flat', 'SAE', '75', '1-1/4 in', 'Phillips-Square', 'Yes', 'Flat', 'Steel', 'Indoor', 'N', 'Coarse', 'Yes', 'Wood Screw', 'Zinc & Yellow']",a2
57,ID_17502,1/4 in.-20 x 1/2 in. Phillips-Slotted Round-Head Machine Screws (2-Pack),"['finish', 'thread_type', 'finish_family', 'measurementtype', 'package_quantity', 'screw_length', 'size', 'drive_size', 'self_tapping', 'primary_use', 'head_type', 'fastenerconnector_material', 'indooroutdoor', 'coated', 'thread_type', 'self_drilling', 'thread_type', 'fastener_plating']","['Stainless', 'Round', 'Metallic', 'USS', '2', '1/2 in', '1/4 in', 'Phillips-Slotted', 'No', 'General', 'Round', 'Stainless Steel', 'Indoor/Outdoor', 'N', 'Coarse', 'No', 'Machine Screw', 'Stainless Steel']",a2
58,ID_11592,#8 x 1-1/4 in. Zinc-Plated Steel Phillips Drive Pan-Head Sheet Metal Screws (100-Pack),"['primary_use', 'thread_type', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurementtype', 'coated', 'screw_length', 'self_tapping', 'self_drilling', 'thread_type', 'head_type', 'drive_size', 'finish_family', 'thread_type', 'package_quantity', 'fastener_plating']","['General', 'Standard', 'Zinc Plated', 'Steel', '#8', 'Indoor', 'SAE', 'N', '1-1/4 in', 'Yes', 'No', 'Pan', 'Pan', 'Phillips', 'Metallic', 'Sheet Metal Screw', '100', 'Zinc']",a2
59,ID_7281,Titen 3/16 in. x 2-3/4 in. White Phillips Flat Head Concrete and Masonry Screw (75-Pack),"['primary_use', 'measurementtype', 'package_quantity', 'fastenerconnector_material', 'indooroutdoor', 'finish_family', 'thread_type', 'thread_type', 'fastener_plating']","['Concrete and Masonry', 'SAE', '75', 'Steel', 'Indoor', 'Specialty Finishes', 'Flat', 'Masonry Anchor', 'Zinc']",a2
60,ID_7034,"ASUS VH242H 24"" Widescreen LCD Monitor - 1080p, 1920x1080, 20000:1 Dynamic, 16:9, VGA, DVI, HDMI. Black","['feature', 'brightness', 'response_time', 'hdmi', 'contrast_ratio', 'cabinet_color']","['Tilt', '300 cd/m²', '5 ms', '1', '1000:1', 'Black']",a3
61,ID_16320,Acer V196WL 19in LED LCD Monitor - 16:10 - 5 ms - Adjustable Display Angle - 1440 x 900 - 16.7 Million Colors - 250 Nit - 100000000:1 - WXGA+ - Speakers - VGA - 13 W - Black - EPEAT Gol,"['speaker', 'color', 'screen_mode', 'vga', 'brightness', 'product', 'response_time', 'product_series', 'backlight', 'aspect_ratio', 'contrast_ratio', 'color']","['Yes', '16.7 Million Colors', 'WXGA+', 'Yes', '250 Nit', 'LCD Monitor', '5 ms', 'V', 'LED', '16:10', '100,000,000:1', 'Black']",a3
62,ID_16488,Viewsonic VG2847Smh 28' LED LCD Monitor - 16:9 - 6.90 ms Item # 135632,"['built-in_speakers', 'built-in_devices', 'brightness', 'energy_star', 'backlight', 'aspect_ratio', 'screen_mode', 'color']","['Yes', 'Speaker', '300 cd/m²', 'Yes', 'LED backlight', 'Widescreen', 'Full HD', 'black']",a3
63,ID_12201,"Viewsonic VX2270s 21.5"" LED Backlit IPS LCD Monitor",['response_time'],['4 ms'],a3
64,ID_16429,"Viewsonic 22"" 22''(21.5"" viewable) Full HD LED Monitor VA2261-2","['color', 'brightness', 'response_time', 'vga', 'backlight', 'aspect_ratio', 'contrast_ratio', 'product', 'screen_mode']","['Black', '200 cd/m²', '5 ms', 'Yes', 'LED', '16:9', '600:1', 'LCD Monitor', 'Full HD']",a3
65,ID_16374,"Acer Acer V246HQL 23.6"" LED LCD Monitor - 16:9 - 5ms 1920 x 1080 - 16.7 Million Colors - 300 Nit - 100,000,000:1 - Full H",['color'],['Black'],a3
66,ID_6294,Benq Monitor LCD Gw2270hm 21.5in 1920 X 1080 16:9 5ms 3000:1 Va Glossy LED Backlit Black,"['aspect_ratio', 'screen_type']","['16:9', 'LCD']",a3
67,ID_9059,"Viewsonic (VG2847Smh) 28"" LED LCD Monitor","['swivel', 'energy_star']","['Yes', 'Yes']",a3
68,ID_4921,"Eizo FORIS FS2434 24"" 1920 x 1080 5,000:1 LED LCD Monitor","['backlight', 'screen_mode', 'vesa_mount_standard', 'vertical_viewing_angle', 'usb', 'vertical_viewing_angle', 'hdmi', 'color', 'brightness', 'usb_standard']","['LED', 'Full HD', '100 x 100', '178', 'Yes', '178', 'Yes', 'Black', '250 Nit', 'USB 3.0']",a3
69,ID_14355,"HP HC270 27"" LED LCD Monitor - 16:9 - 14 ms","['environmental_certification', 'warranty', 'energy_star']","['WEEE', 'Limited Warranty: 3 Year', 'Yes']",a3
70,ID_12666,"Acer, Inc Acer S241HL 24"" LED LCD Monitor - 16:9 - 5 ms","['speaker', 'screen_mode', 'color', 'brightness', 'vga', 'response_time', 'product_series', 'backlight', 'hdmi', 'aspect_ratio', 'contrast_ratio', 'green_compliance_certificateauthority', 'color']","['Yes', 'Full HD', '16.7 Million Colors', '250 Nit', 'Yes', '5 ms', 'S', 'LED', 'Yes', '16:9', '100,000,000:1', 'ENERGY STAR', 'Black']",a3
71,ID_6969,"LG 24CAV37K-B 23.8"" IPS Widescreen LED Monitor 1920x1080,5ms,Speakers","['product_series', 'http', 'panel_type', 'screen_type', 'package_type']","['V', '//www.lg.com/us', 'IPS', 'LED', 'Retail']",a3
72,ID_15747,Acer B246HQL 23.6' Widescreen LED Monitor,"['brightness', 'response_time', 'color', 'contrast_ratio', 'color']","['250 cd/m2', '6 ms', '16.7 Million Colors', '100,000,000:1', 'Black']",a3
73,ID_9839,"BenQ BL2420PT LED / 23.8""/ 16:9/ 2560 x 1440/ 1000:1/ 5ms/ IPS Panel/ VGA,DVI-DL,DP, HDMI/ HAS","['aspect_ratio', 'swivel', 'packaging', 'panel_type']","['16:9', 'Yes', 'Retail', 'IPS']",a3
74,ID_17051,"Samsung S24E650BW 24"" LED LCD Monitor - 16:10 - 4 ms","['widescreen', 'brightness', 'response_time', 'aspect_ratio']","['Yes', '250 cd/m2', '4ms', '16:10']",a3
75,ID_5828,"ASUS Asus VS207D-P 19.5"" LED LCD Monitor - 16:9 - 5 ms - Adjustable Display Angle - 1600 x 900 - 16.7 Million Colors - 250 Nit -","['vertical_viewing_angle', 'response_time', 'backlight', 'mount', 'contrast_ratio', 'vertical_viewing_angle', 'screen_type']","['160°', '5ms', 'LED', 'Wall Mountable', '80,000,000:1', '170°', 'LED']",a3
76,ID_17337,"Lenovo ThinkVision P27 27"" LED LCD Monitor - 16:9 - 6 ms Item # 253317","['built-in_speakers', 'product_line', 'brightness', 'color', 'quantity', 'backlight', 'aspect_ratio', 'vertical_viewing_angle', 'energy_star']","['yes', 'ThinkVision', '300 cd/m²', 'black', '1', 'WLED', '16:9', '178', 'Yes']",a3
77,ID_3406,Viewsonic Graphic VG2437Smc 24' LED LCD Monitor - 16:9 - 6.90 ms Item # 135428,"['built-in_speakers', 'brightness', 'energy_star', 'platform', 'backlight', 'aspect_ratio', 'vertical_viewing_angle', 'screen_mode', 'color']","['Yes', '250 cd/m²', 'Yes', 'PC; Mac', 'WLED', '16:9', '178', 'Full HD', 'black']",a3
78,ID_17533,Acer CZ340CK 34 Inch LED LCD Monitor - 21:9 - 5 ms,"['color', 'response_time', 'product_series', 'backlight', 'aspect_ratio', 'speaker', 'brightness', 'product', 'hdmi', 'contrast_ratio']","['1.07 Billion Colors', '5 ms', 'C', 'LED', '21:9', 'Yes', '300 Nit', 'LCD Monitor', 'Yes', '100,000,000:1']",a3
79,ID_1960,"Viewsonic 21.5"" Led Monitor,16:9 Aspect Ratio,1920","['product_line', 'color', 'response_time', 'platform', 'backlight', 'aspect_ratio', 'packaged_quantity', 'green_compliance_certificateauthority', 'speaker', 'screen_mode', 'built-in_devices', 'vertical_viewing_angle', 'brightness', 'product', 'vertical_viewing_angle', 'vga', 'hdmi', 'contrast_ratio']","['Value', '16.7 Million Colors', '5 ms', 'PC', 'LED', '16:9', '1', 'RoHS', 'Yes', 'Full HD', 'Speaker', '178°', '250 Nit', 'LCD Monitor', '178°', 'Yes', 'Yes', '3,000:1']",a3
80,ID_10460,"LG Electronics UF9500 79UF9500 79"" 3D 2160p LED-LCD TV - 16:9 - 4K UHDTV - 240 Hz","['warranty', 'green_compliance_certificateauthority']","['Limited Warranty: 1 Year', 'ENERGY STAR']",a3
81,ID_10509,"LG 34UC87M-B 34"" LED LCD Monitor - 21:9 - 5 ms","['warranty', 'built-in_devices']","['Limited Warranty: 3 Year', 'Built-in Devices: Speaker']",a3
82,ID_10936,"Acer Acer B226WL 22"" LED LCD Monitor - 16:10 - 5 ms - Adjustable Display Angle - 1680 x 1050 - 16.7 Million Colors - 250 Nit - 1","['brightness', 'product', 'screen_type', 'response_time', 'color', 'product_series', 'contrast_ratio', 'warranty']","['250 cd/m²', 'LCD Monitor', 'LED', '5ms', 'Black', 'B', '100,000,000:1', 'Limited warranty - 3 years']",a3
83,ID_4583,"AOC E2351F 23"" LED LCD Monitor - 16:9 - 5 ms","['screen_mode', 'vertical_viewing_angle', 'response_time', 'aspect_ratio', 'vertical_viewing_angle', 'backlight']","['Full HD', '160°', '5 ms', '16:9', '170°', 'LED']",a3
84,ID_1418,"VG248QE Asus VG248QE 24"" 16:9 WUGA+ 3D LED Monitor",['security'],['Kensington lock'],a3
85,ID_18189,"Philips V-line 226V4LAB - LED monitor - 21.5"" - 1920 x 1080 FullHD - 250 cd/m2 - 1000:1...","['speaker', 'built-in_devices', 'vga', 'response_time', 'backlight', 'product']","['Yes', 'Speaker', 'Yes', '5 ms', 'LED', 'LCD Monitor']",a3
86,ID_10356,"AOC Ri2367FH 23"" Monitor LED IPS 16:9 5ms 2xHDMI","['product_family', 'product']","['-', '-']",a3
87,ID_15627,"Planar PXL2251MW 21.5 inch Widescreen 1,000:1 5ms VGA/HDMI/USB LED LCD Monitor , w/ Speakers (Black)","['brightness', 'response_time', 'color', 'package', 'contrast_ratio']","['250 cd/m2', '5 ms', 'Black', 'RETAIL', '1,000:1']",a3
88,ID_6124,"HP Advantage E231 23"" LED LCD Monitor - 16:9 - 5 ms","['built-in_devices', 'vga', 'color', 'response_time', 'backlight', 'aspect_ratio', 'vesa_mount_standard', 'speaker', 'color', 'screen_mode', 'feature', 'usb', 'product', 'contrast_ratio', 'brightness']","['USB Hub', 'Yes', 'Black', '5 ms', 'LED', '16:9', '100 x 100', 'No', '16.7 Million Colors', 'Full HD', 'Security Lock', 'Yes', 'LCD Monitor', '1,000:1', '250 Nit']",a3
89,ID_18983,"BenQ GL2460 24"" LED LCD Monitor - 16:9 - 2 ms","['platform', 'backlight', 'environmental_certification', 'aspect_ratio', 'vertical_viewing_angle', 'headphone_jack', 'built-in_speakers', 'screen_mode', 'brightness', 'energy_star']","['PC', 'LED backlight', 'ENERGY STAR; EPEAT Silver', '16:9', '170', 'yes', 'Yes', 'Full HD', '250 cd/m²', 'Yes']",a3
90,ID_5480,HP HC240 24 Inch LED LCD Monitor - 16:10 - 8 ms,"['built-in_devices', 'color', 'response_time', 'backlight', 'aspect_ratio', 'screen_mode', 'usb', 'product', 'hdmi', 'contrast_ratio', 'brightness', 'energy_star']","['USB Hub', '16.7 Million Colors', '8 ms', 'LED', '16:10', 'WUXGA', 'Yes', 'LCD Monitor', 'Yes', '5,000,000:1', '300 Nit', 'Yes']",a3
91,ID_11888,"AOC Value P2370SH 23"" LED LCD Monitor P2370SH","['product_line', 'built-in_devices', 'response_time', 'backlight', 'aspect_ratio', 'speaker', 'screen_mode', 'color', 'brightness', 'product', 'vga', 'hdmi', 'contrast_ratio']","['Value', 'Speaker', '5 ms', 'LED', '16:9', 'Yes', 'Full HD', 'Black', '250 cd/m²', 'LCD Monitor', 'Yes', 'Yes', '20,000,000:1']",a3
92,ID_14949,VG2428WM - ViewSonic VG2428wm LED Monitor,"['vesa_mount_standard', 'vertical_viewing_angle', 'response_time', 'mount', 'color', 'vertical_viewing_angle', 'product', 'screen_mode']","['100 x 100', '160°', '5 ms General Information', 'Wall Mountable', 'Black', '170°', 'LCD Monitor', 'Full HD']",a3
93,ID_2408,"Eizo FlexScan EV2736W 27"" LED LCD Monitor - 16:9 - 6 ms","['screen_mode', 'vertical_viewing_angle', 'response_time', 'backlight', 'aspect_ratio', 'vertical_viewing_angle']","['WQHD', '178°', '6 ms', 'LED', '16:9', '178°']",a3
94,ID_2454,"AOC e2425Swd 24"" LED LCD Monitor - 16:9 - 5 ms - Adjustable Display Angle - 1920 x 1080 - 16.7 Million Colors - 250 Nit - 20,000,000:1 - Full HD - DVI - VGA - 23 W - Black - ENERGY STAR","['vga', 'response_time', 'backlight', '3d_type', 'speaker', 'screen_mode', 'vertical_viewing_angle', 'brightness', 'vertical_viewing_angle', 'color', 'mount', 'usb', 'color']","['Yes', '5 ms', 'LED', 'No', 'No', 'Full HD', '170°', '250 Nit', '160°', '16.7 Million Colors', 'Wall Mountable', 'No', 'Black']",a3
95,ID_2190,LG 34UC87M-B 34 Inch LED LCD Monitor - 21:9 - 5 ms,"['built-in_devices', 'platform', 'backlight', 'aspect_ratio', 'vertical_viewing_angle', 'response_time', 'brightness', 'product', 'vertical_viewing_angle', 'usb', 'hdmi', 'contrast_ratio', 'speaker']","['Speaker', 'PC', 'LED', '21:9', '178°', '5 ms', '300 Nit', 'LCD Monitor', '178°', 'Yes', 'Yes', '1,000:1', 'Yes']",a3
